id,predicted_price
3438500796,262303.8
7518504291,599553.7
9269200340,437528.12
715010130,1575689.5
1982201485,593196.25
9526500080,360056.0
9277200180,492964.0
6669150280,271851.44
8917100153,577871.1
3760500516,817053.25
2725069050,1080308.8
3332000091,303662.88
8562770080,641567.5
8151601190,253861.67
8563040160,536104.5
240000269,793577.7
4307350200,297192.03
1311910300,258413.08
3574900030,465014.47
7853230570,419323.0
320069049,283377.97
9839301060,779990.2
7011201333,685767.2
2781320100,244082.83
3421069120,384585.12
7852030320,459001.6
5316101075,1701234.4
5309100750,628211.25
629000730,801830.94
511700170,304847.06
1562100030,494473.1
2489200230,535788.6
524069116,493747.88
5315100737,834448.5
1868900675,887530.7
1608000120,367322.8
705700240,319310.94
7575600610,284229.97
1778500015,780723.2
5423500240,192160.3
6713700025,343411.9
2734100734,214352.31
301402280,180324.84
2113700205,271496.97
4114601570,2730139.8
3332000615,347970.62
3630050180,364329.78
6852700520,537829.2
6870310010,644183.56
6163900981,315166.78
393000142,366464.16
1771100130,370447.06
1442860160,411885.3
9191200435,548737.75
6788200800,1167460.8
1115300070,623777.3
3176600105,647916.1
2770604665,659761.94
5469500580,428391.78
5680000545,354521.22
3424089119,626644.1
1328300180,306771.88
1773100922,312652.1
4123830480,357512.75
9808610190,1138714.8
4250200140,281366.88
4217402115,5106875.5
3831250350,349165.34
2397101055,1004746.44
6817850110,915082.5
7526800200,539755.5
7853370100,607173.2
2523089025,842141.56
9476200680,259324.28
5714200140,395271.1
3575304895,463536.94
263000018,419270.22
8080400177,388363.7
6450304130,320450.97
514500090,587639.44
9477000300,418414.25
853600310,1053279.6
1951600240,216550.83
1099900120,301504.44
5323100120,573723.0
1223089016,418103.9
522059172,245420.3
1930300190,705055.7
9542840410,322335.94
8665050530,404252.4
5592900205,441317.34
5450300010,660618.2
2459960030,317765.6
3331500455,493043.0
3432500705,442349.28
3702900165,327604.72
5249803550,419303.78
626049058,419911.25
1788900380,172544.38
8075400360,220960.33
9113200250,700218.3
2738640040,736635.56
7821200307,483629.38
3530440140,283202.34
3582700130,447363.0
9276200569,813449.56
7197800020,641943.4
686200490,465035.3
3501600100,458148.34
6383000690,668194.44
7604400150,286964.5
5249801411,586239.5
2607720420,435048.34
9561100010,391512.3
1796370590,262494.75
4077800593,301400.06
854000165,236413.3
5536100010,708142.6
4188000670,778251.5
31000165,1878761.1
662350050,802196.56
4137000280,287530.5
6169901130,1065422.9
1953400510,294051.1
7518506716,981094.3
1552520010,379762.2
7955080270,300590.0
9212900100,439058.84
3438500798,262255.28
7899800890,230205.86
4319200605,502812.97
1329300480,338594.72
8935100100,679330.8
5016001260,515848.94
4337600280,354285.97
1446401220,193278.86
7135521530,518189.53
6888900115,272934.44
2413301070,320511.12
345700040,264816.03
5566100145,448500.56
7634800070,377383.66
9346910500,595940.7
3529300060,284263.6
8128600060,939809.25
8572900275,225010.89
4139420590,1039512.44
9274200322,657318.9
1472700200,625512.7
8820903380,398640.7
8563010130,741498.1
8965450110,843738.9
9274204230,482593.66
8165501700,322930.12
2193340260,471614.94
1860600290,888569.0
1222000055,233682.39
2492200280,417715.34
2488200455,377949.16
809001520,1102031.0
1796361140,220245.23
6398000011,805578.94
6813600365,561307.25
7504100920,723058.4
8835770330,667487.5
524059322,889343.94
4307330280,379371.6
1245002952,887199.06
2021069059,244575.9
5700000595,568449.44
3629970930,642350.56
3336002215,271323.06
5100401060,635168.56
3278600750,309789.2
1126069045,1182687.9
7568700175,317483.28
452001475,511830.2
9283800230,605716.9
1737300130,624172.44
6189600040,403256.3
3679400025,427803.9
1096100010,316674.12
9513900050,216863.72
5452800645,857669.3
273800100,227053.52
7228500037,416351.16
808300090,465492.3
2493200215,620362.0
5035300255,742702.0
3380900160,481854.66
3630000130,420278.66
7300400670,272148.72
6798100070,387756.72
8078400010,595368.1
5566100060,500208.28
2768200212,445565.75
4035900060,540842.25
9460000110,332236.06
7199320190,527361.25
2225039081,586543.7
9512200050,529155.2
2634500085,347789.16
3654800200,267293.2
2724079090,1117378.1
2597520720,833064.9
3034200426,370871.6
984000130,300718.72
7852020670,364882.28
7923500060,560729.44
2310030510,306340.94
2205500540,629921.0
2493200015,445602.3
7853361420,599334.1
5652600605,519299.16
5285200020,391579.94
9406530150,357981.88
5706300020,444501.75
3278602490,445107.5
7197000100,536669.7
4447300008,1296732.9
7899800045,212981.58
9250900095,363061.34
9268851740,563203.3
8682261440,526886.7
7284900385,1087850.6
8079040300,452474.9
2225300585,423140.12
3223039013,512066.97
2013801350,267812.66
4055701110,653131.7
3578401770,508263.25
4046500720,414348.4
6145601745,349820.66
5207200195,632289.94
1972201856,630542.44
7212680080,215288.97
7277100510,823246.3
522079022,485668.56
5605000440,929025.0
6632300230,503886.3
8815400165,639961.0
6708200320,653180.25
2426059076,565683.25
3260200200,502405.1
2770601741,407265.28
4338800500,302180.03
9201000320,687603.44
7655900038,356831.8
3625059140,465674.3
4222310010,127733.69
2114700115,177226.03
3291800710,339348.9
9406590010,399142.5
3025059124,2631995.2
7972601250,376687.2
930000470,959212.2
6690500060,552469.56
16000015,190005.64
5693501102,670150.4
8079040490,439134.6
7225000155,317283.8
8819900170,926009.6
7972601270,313011.6
1224069074,851467.4
5126900321,254878.58
3438501860,262556.8
2822069080,361978.53
1656600310,500851.28
3856900507,1019050.6
1626069139,569475.5
2524049257,1377435.0
3904960150,469704.6
7214820610,434047.12
7977201845,551328.0
2428100080,901353.4
2202500135,407355.0
1523550220,603009.7
2313900610,393883.72
4123840050,388275.56
2125059124,1031152.44
1225039067,391340.22
6431500283,553922.0
2473380010,287149.84
5694501195,325709.38
2881700046,387962.06
6837820330,336974.75
2337300370,217779.17
3876540630,198094.75
626059317,386715.75
3374500520,317216.06
7228501903,301775.97
4019300051,535128.8
4232902615,641491.06
3546000090,246540.19
8127700215,834867.1
3438501100,325396.44
1769600066,604660.7
8146100610,696758.44
3052700695,472461.25
7954310210,558129.06
3761700053,1908851.4
1320069179,348930.0
1331900410,753042.25
7303100210,342115.2
2464400285,310268.4
6163901150,361646.25
8955800045,399653.62
2314300200,425043.8
9528104360,491230.4
4177100005,554150.75
8856960260,305118.97
1828001220,622497.3
3066400710,678132.0
624110610,832371.7
4040800260,366509.25
5019500215,451666.56
2481630180,1054186.0
7203170190,727498.3
510001280,747281.75
9430110120,612082.94
1565950030,319175.75
9828202255,750648.8
3878900270,419753.9
8091600080,196610.53
1112000035,464826.88
2228900270,297689.28
6648701740,309405.62
1245003740,610126.5
2174503441,521526.06
7708250010,273005.5
6072300110,631024.9
2329800140,297096.5
1494300040,515950.28
3832050130,285328.53
7203100730,908286.9
7199330170,448794.5
7785000220,661182.3
1250201175,453562.34
4054500180,1082017.2
7905200061,440421.8
3751604895,181253.81
5220300140,279054.56
3323059027,297932.1
8651611980,972753.2
8673400190,553968.44
1668500100,795771.7
1023059365,514086.34
3308030060,278628.03
4232400860,1035700.75
2144800615,209433.97
1568100920,1535242.2
9406510040,478966.84
2923049421,346631.88
1051000040,1282343.0
2077700042,670088.44
9423800030,260855.2
9818700455,682754.3
7133300675,388239.28
4113800550,548916.25
5553300375,1734169.6
2025701530,263653.1
7942601155,690201.2
7524300020,301302.06
2520069100,244306.19
5412300410,226175.23
7504110760,813444.1
2594200350,384705.1
2722059013,196912.66
8078430480,515497.78
1423069162,521929.1
8856001090,173969.98
7000100631,751463.9
4222200280,190488.58
7971300050,583755.7
2009001600,239577.22
6619910140,590639.6
2877100985,491892.88
1196000007,347651.53
1330850130,677883.75
6664900410,241979.98
1231001110,268450.94
9235900030,305545.84
9407101840,322301.22
9523103001,452647.56
2149800278,464742.72
7234601198,659493.3
9476700035,505467.34
9297301065,598218.3
518500700,661296.44
7843500090,301621.75
6056110780,292983.22
2345700260,339257.7
3509600070,208778.7
1431700280,336705.2
1623049174,239721.88
3024089049,276237.8
7853340450,366667.28
7732410360,803266.75
1446800995,301404.38
2946000285,220228.84
425079100,423016.28
3876313040,425690.88
1762600260,1006745.3
1925069121,1280212.1
7443000480,842140.0
7820000015,345702.88
4027701253,484439.97
2826049165,299057.97
5426300060,1395163.8
1278000210,197083.78
923000270,320166.88
7657600005,253982.75
3024079057,447470.94
3276180020,330162.2
7304300760,336618.8
3908100020,484352.2
8835400805,525221.56
4051150070,234078.97
3904930530,454538.34
6163900971,399692.16
7942600310,455140.47
4365700330,248967.2
423059207,233987.9
3992700265,360513.0
7177300090,345927.5
2540820010,608830.4
5700002510,868363.75
5201000030,563857.9
7631800015,2551352.8
2922702965,724673.75
1525059198,950108.8
1245003160,679635.4
3810000455,350197.8
7855600080,687282.2
5701500030,935082.7
7504020400,623097.1
1402600570,316472.4
7575610760,309546.4
8731990370,340724.56
5021900090,905277.44
290000075,430890.78
2841500010,391524.66
3955900830,466214.72
7852110140,498591.38
1311400350,228047.64
7773800015,518928.84
4123400320,580256.7
2725069157,979478.0
666000143,845508.7
5101408678,483461.5
6371000026,423061.8
2024059084,706178.75
7283900036,344090.53
8881900230,690645.6
3959400135,394662.03
7696610270,280560.66
1689400150,888367.44
5103900015,357701.66
1441000350,392348.47
5101408735,300644.75
3126059027,1981787.5
2320069014,370128.9
9541600015,709354.56
8682320420,743752.4
1562200090,567205.5
3395070980,492280.03
7349600230,209834.03
522049122,257650.45
869700060,347337.38
811000055,1362768.2
1221059176,344453.0
1523059103,417553.62
2025760210,731529.3
9218400088,341150.5
8682292020,520932.53
2623089135,451191.7
3758900259,1148304.9
524069049,460764.25
3121500150,854787.7
5581400080,722137.7
8087800020,445908.8
4070700290,665776.06
3296000170,567260.7
9238500040,573146.06
2744600040,360002.8
6813600380,696223.06
6140100150,479960.5
2201500555,508443.12
2600110250,742073.3
4337000275,208848.2
1186000150,504947.0
1972201963,508626.97
1105000745,428887.22
2887700560,588275.25
4039700080,592290.1
522049104,282346.12
4202400078,274009.2
7520000695,233082.12
7714000310,432063.12
4319200060,664124.7
8624700015,539988.8
5104520610,304760.4
2354300845,295998.7
3824100291,437630.84
6151800612,244017.89
5454200080,1122791.8
6413600290,341222.72
2131200065,336480.5
1459920010,249904.92
50300090,401699.88
2326300090,677625.8
7714000070,430497.3
3630180500,1135457.1
1727850340,1182869.4
8691430330,1239711.0
2310030390,320873.88
5561400610,486319.28
7010701016,521137.75
7883605915,297902.56
1282300995,455376.66
4040700310,422077.3
3353400435,202331.9
2143701015,501353.53
255450020,425292.38
1020069017,354732.25
4038200120,529595.94
9284801100,267325.53
1965200075,651683.8
847100047,598131.06
4038700720,520295.03
6815100085,799354.2
2508000020,345017.5
255520180,615024.44
6822100750,668149.8
869700050,383717.22
1775801405,592752.3
6600400090,208833.25
7202330270,431998.84
1683400165,801075.0
2625069070,1009914.9
7625702440,455009.78
3388000640,227033.38
1899400365,310253.03
6899990200,693277.3
5569700020,896031.2
986000045,244419.67
3293700221,276819.6
3764800250,337588.75
2291400566,292256.8
4219401236,1210255.5
4239400840,166261.56
7211400990,223776.11
7696500280,183610.17
7215721070,592928.2
3204850140,368587.12
4322200220,740203.9
2566300100,980625.7
1944900090,378800.75
6648500390,202961.34
7385300020,657515.1
1704900135,338949.16
2877100655,668315.5
2726079098,701751.9
7625703800,497993.56
318300040,683506.8
7922800190,517550.44
2023049361,198941.4
8946400210,517695.1
6071600450,614475.06
4343800100,298612.53
1443300140,356200.1
1024039001,898579.5
2767704860,553800.5
7234600851,734727.2
644200065,1038820.7
7784400035,775695.06
3826000560,210457.1
9272202260,469330.28
263000253,389659.9
3621059043,488175.25
240000130,528060.75
1352300120,201831.78
7849200861,277623.84
2487700130,574608.44
1796100140,249935.92
7234601221,624438.0
8651710190,445798.25
2916200091,452898.84
1232000915,499059.0
1545801970,269488.0
3211200420,284906.56
7686204675,186539.3
3141600210,227026.88
3959401284,407794.28
2113700825,279293.94
3876000710,419081.97
522069022,488072.3
3214200070,360708.7
1221039156,301051.6
259600790,366574.97
785000040,463248.8
8138870470,482725.75
2596300035,307899.44
540100057,1460179.5
3073500045,533166.6
5363200266,415598.6
8682261650,600861.6
3224510080,842401.94
3211270160,411532.7
9269200520,271310.38
293810190,420615.88
4197400043,350664.34
3026079031,347612.44
5332200405,1066922.8
2473411210,273869.4
9268200315,636686.5
8123500050,738608.06
3221069091,542022.1
2485000165,701177.9
4058800215,660558.94
1926059039,665175.0
2533300680,1279969.1
3343903640,314529.62
5700003705,757747.1
2023049372,320068.88
4058800830,556382.25
3333002302,483209.84
2944500340,278349.7
1982200790,507925.03
8929000270,406026.25
8122101440,272123.78
7525530470,875909.2
9332800020,566394.7
3878900525,242688.8
5420300210,242842.28
9232900165,348003.16
6414100026,512471.0
3013300660,769891.3
7954300120,605526.25
1081200360,342172.62
2877102345,469498.12
2202500255,522749.53
7984400050,220375.7
9558020380,513601.66
7812801850,208693.9
8944460020,394538.97
2306400040,566962.75
8649400410,334417.38
7889602020,239385.81
2041000025,536104.5
871001484,674640.4
2767602141,675034.9
3630180470,823368.0
2769602140,440550.3
2473250280,297557.6
5422560660,505993.06
3756600240,351457.2
8651600160,837099.44
7202300540,898328.5
8961950250,403997.25
3303000130,628938.4
798000062,252502.77
1695900150,793526.94
1604730150,468086.72
4136930310,452626.8
8835401250,1193259.2
8665900328,485202.4
9262800255,242715.19
1853080570,834525.7
5556300114,752724.1
9517200290,436507.06
4037200295,480092.3
7417100123,395852.06
2620069077,219145.27
7922720040,549615.0
558100090,511242.3
257000037,267083.44
3319500385,414371.34
9297301520,269682.88
3580900090,320531.03
1321039076,173062.5
7227801581,269271.2
9407001620,309554.1
2130400150,337505.06
2312400200,259455.39
4046700210,341273.47
1193000480,934345.5
1492800296,471404.5
3013300017,468052.38
3630240140,552292.6
1049010390,365173.7
9320900420,174720.02
4315700060,345711.47
2591010290,353182.84
323089085,540159.25
6600400270,199189.33
2919701105,394921.8
7202360670,789222.8
8927600100,714841.0
3211700045,577759.25
4027701326,465343.16
1601600195,300585.12
7853280350,735448.56
3629970130,662505.9
7203120020,859370.75
9542900190,375453.44
8035350120,556371.1
1238501184,946937.4
251200240,529458.1
8945300200,183903.02
2162000160,1207037.1
5466310060,214899.66
1239400064,818346.2
5205000020,319791.84
1720800305,709329.5
7280300375,670202.2
2095800400,490014.4
7852010950,488615.84
1428001160,567050.3
9528104910,607487.7
8644210470,1057373.8
7923300310,487456.94
254000100,637764.0
1931300688,430408.6
7007700030,375753.62
422049178,221379.44
422069067,448871.56
2923049393,358356.94
930000305,586882.75
2461900448,513051.9
2610100020,311287.97
2895550050,192157.72
7701700040,250811.02
2460900020,508085.4
9827700105,602415.94
1005000240,433473.38
7200001254,458861.53
866400040,511537.34
305000170,689220.4
2260800110,831015.3
3442000127,906391.8
5253300437,432140.2
7576700150,884068.9
5469501410,504234.3
5104531120,738105.3
723049434,286451.84
622069006,1346484.4
2517101200,292987.4
8159620160,249992.9
5561300640,441366.12
3317010130,194646.02
4364200250,440876.9
8732300060,811544.25
5603700025,707776.75
3585900190,1364002.1
3996900575,279914.97
8731801260,239553.9
3810000860,257336.38
5700003585,1214533.4
6332000050,437427.2
9286100250,391486.22
9471201110,962780.06
9290800050,574438.0
7300200400,708012.3
526069024,897078.5
1454600156,1011095.3
3904980360,492226.03
2626119062,365131.2
8651730290,467099.44
7611200195,795913.56
1919800260,584925.44
6632900354,267504.6
3972900195,324382.03
5151600170,309270.22
7016000440,443686.03
871000435,801488.5
9578060540,456766.7
2332700060,953769.3
766000240,265559.56
4363700200,270590.47
7100000250,327127.03
2781250560,215586.28
2781250100,379311.94
5419800220,250960.8
7147600245,220267.7
2926069083,845482.0
6189200125,913151.5
9542830160,275430.5
5152200020,270017.97
9412900045,379063.84
6600410480,172256.31
6979970080,575762.06
5636010280,269220.6
1732801300,891809.44
5561401530,516326.34
9578500510,353713.75
7304300906,355431.2
1223089077,610004.4
721049207,318960.3
8691330310,956541.1
1523069204,544398.3
3188100105,700059.44
6608500290,438142.38
2891400410,385614.22
7663700551,314685.03
5413200140,240819.9
425069139,595742.4
6713700155,378245.56
2767603505,489041.47
7789000080,227193.67
9211500620,238164.36
3750604417,200934.12
7922800320,437424.28
1471620240,347759.34
2222059052,340509.8
9551200270,756105.6
2767603160,485673.7
9406710060,353727.56
8929000250,359582.5
5538300120,491416.9
2223069120,450528.22
1652500060,1335068.4
8564500240,378942.72
3629700120,530470.94
3943600070,368160.28
4171200025,244579.16
2425049063,5522955.0
9828701650,407302.56
3581000340,335236.75
8100900015,310130.28
2125059161,1030962.6
304000380,196998.28
8146200070,1482813.2
686530170,495700.2
2917200645,372431.8
9547200530,751019.7
2122059199,421765.47
1150000740,571647.1
5706200060,347856.5
9265410010,209396.84
4083800555,390124.34
6152900332,325962.03
2520900301,240851.16
9828200790,408901.03
1657530180,354822.6
7471900045,224679.38
9828200460,379770.84
1775900140,456308.28
6139800430,512508.6
7214400005,445870.1
5332200026,580545.7
9510970300,800606.06
2540830020,425959.3
3392100140,168622.47
1326069191,387613.3
2125059112,912837.2
859000022,293209.06
8854100350,676905.7
121059007,201881.08
7977201707,442302.47
3859900060,2630672.8
8815400735,790264.5
705700530,319775.38
6600780130,402853.47
6378500105,431890.5
8143000310,461676.5
2877102330,670205.4
3526039074,646260.94
2115510300,265188.56
3024059014,2499892.0
2141330360,664729.25
546000400,516921.5
2071500011,440222.3
7972000240,233831.98
7016200460,444113.2
6204200180,420550.47
1552100135,1190337.0
88000173,382006.62
2581900235,843794.44
9211500560,240229.28
621069218,347589.56
1321970240,290619.78
798000630,277491.75
421000285,261219.4
2824600180,843961.06
3832051140,326030.1
1237500105,651753.44
8802400906,257564.0
3166900270,366701.53
3682000060,377567.62
5469700020,235333.34
1245001820,748905.5
9547205660,570731.94
7974700122,642355.44
7550801225,512977.5
1099950050,797750.3
1402900460,325594.47
7636800041,1962771.8
2115720270,256726.77
8651441750,217235.5
3904100035,295093.03
8815400020,596403.5
3303860590,422662.56
5427110040,1485863.6
1782000160,355467.8
6204420290,451912.2
3995700245,296274.03
7955040130,430657.8
1442880650,497565.38
8833510230,782978.7
7283900551,475787.3
4396000180,264125.44
7504021310,688872.2
322059264,220844.05
3654800040,287998.12
2767704777,477412.22
3278602190,322773.4
3236500220,483126.0
3410600100,349278.25
629410180,827713.1
3352402250,171068.78
4363700304,368582.56
7237550130,1109497.1
9808590210,1438283.2
8074200175,269818.2
3463400330,401654.28
6306400140,707891.5
8564950250,547033.8
5381000070,205856.12
9826700697,472878.22
8132700190,557219.1
7943000020,183593.19
9547204675,571324.44
4112100101,488070.97
727500030,683362.06
114101426,399229.28
9274202005,704759.25
1193000380,900249.56
3039000020,470877.44
7852170130,572475.25
2624079010,628556.44
4137010540,332075.2
7576200012,749826.7
1138020020,316422.03
3969300030,212960.23
898000200,177002.23
5153100030,283310.94
5104532030,500316.1
4406000050,235654.92
9274203390,616905.3
8682290360,521823.56
6928600330,222001.22
4139680070,860121.75
6844702690,473613.9
2154970020,1991714.1
4385701285,1249405.5
2426059071,515150.34
2867300160,475958.44
9512500720,480032.78
1773101020,312380.0
8687800100,257549.27
3627800050,1530164.4
1604600227,302981.06
3300701170,447753.9
9250900111,486980.22
7015200790,607952.5
1311100490,221390.22
2469000010,1022400.25
1982201596,403392.06
1862700290,306768.06
2586800270,227804.19
9528102772,523497.84
5490210200,450622.75
6669080020,513250.62
179003055,237241.5
1860600535,1486270.5
1592000130,686000.06
3905040170,496549.0
9320500080,236673.17
9276200850,505112.7
224069114,562676.6
2260000340,481552.34
5096300130,567067.6
3432500215,445212.34
2600000050,712528.3
8856003839,223836.3
2492200435,348860.78
7855900110,1147443.2
6806100250,286150.4
2770603523,537264.75
1370800515,2082256.2
2726049150,430290.8
1226059161,601253.1
1068000375,2713286.2
9528104109,478155.44
5126310060,484655.75
1951820070,621749.1
1545805980,476068.72
9464700340,890897.4
4319200675,830875.9
7518500885,583141.44
7852020620,458086.3
869700370,401579.22
8643000190,241127.16
8902000267,584665.0
7972602435,242549.02
2050100210,966398.06
6705120540,560066.25
2767601390,591563.6
4141000490,1383145.2
9345400350,707432.56
3222079162,266140.16
7789000120,248491.83
6646200770,728214.6
6666800180,891607.1
1725800280,434050.47
6117500460,1326299.5
5470100220,238546.03
5457300478,536301.9
7550800195,492778.34
7787050180,652283.25
6204430250,544866.4
7640400250,614952.25
624110920,745859.2
3629920140,346742.97
7173700518,567830.6
3210200395,212763.33
2473480560,320821.6
2623089141,520746.78
1423800080,210561.72
2076400050,258237.89
3832060120,279649.47
7702600930,410649.03
5101404555,458125.62
3723800415,369541.7
3356403400,214488.92
9214400125,503108.4
1797500530,558154.7
9551201660,924649.7
3878900815,443394.2
1760650280,344246.75
5466410030,217255.38
6388930620,458418.47
2331300395,664375.56
9412700160,292458.94
871001611,745165.3
3142600120,554919.75
3995700220,342513.12
2310000280,251768.66
8039900400,417119.4
7504021510,696240.4
1959700445,1340985.5
1556200155,577283.94
3629960590,366443.88
259000240,737678.9
662440020,380957.75
3123049142,590070.44
321100260,1146270.8
6840701095,401126.4
3738900165,448669.1
4427100130,461255.75
9238500100,500956.38
6145601810,346054.53
2570300090,417016.75
4017600010,507987.06
1005000220,378139.12
1257202120,480560.0
9527000490,408767.66
8691400080,815298.9
1726069084,512742.3
248000240,209698.58
6113400046,429382.03
2130702350,385383.3
920069052,227546.25
6071300160,566482.2
1623049041,178342.0
9268200285,435229.66
1843100520,361363.22
2887700826,596079.3
9122000385,623691.06
9475700220,417579.1
2804600005,1242187.9
2896400300,443119.4
5015000180,802212.6
3630220180,669606.1
8832900780,667232.25
1568100300,378316.97
8718500610,446437.28
4147200140,1249747.6
1973700030,971456.1
8862000075,210161.88
9320990110,295553.56
1151100035,390354.7
2011000010,249624.58
1651500060,901999.25
446000190,693797.2
2344300220,1165139.5
523049195,199858.94
9191200015,741103.7
7942601410,886463.25
7137800300,198153.7
7853300280,488802.25
6654700240,265434.47
569000050,580953.3
3584000180,229247.81
2026079055,316428.06
8898700880,260497.69
5075400150,642757.5
8731981360,375627.88
4222500020,213539.25
7996720050,436696.12
4077800094,504062.7
6446200365,538110.4
2824089053,621683.9
1311800220,204220.84
3522049063,594803.94
1721801280,235232.8
6131600240,204108.7
7202310040,603257.56
1123059125,551476.25
646910160,249048.19
5630500005,375424.78
3342100785,236863.95
9547205610,680860.25
1773100123,282846.84
3353400092,319092.7
217500015,413135.5
3649100031,379899.47
7896300150,291028.6
623049185,280971.66
1773100430,273250.1
1781500220,776105.75
3395380200,261417.77
2424059170,2582245.0
4389200765,1869652.6
1543000060,464254.94
6154900005,733826.0
2902200240,555226.25
1442880640,508547.4
8562770490,503854.6
2768300655,533485.0
3432501315,333084.1
5035300570,750408.3
3626039028,473019.84
3876540780,250294.19
327000100,937253.0
7551300065,493948.53
1312920060,208922.1
2215901230,256147.66
6306800010,491591.3
2767700022,458587.25
5589900610,552097.2
4320200020,810330.06
5249804655,502112.4
9238500480,518352.16
3885806565,1066429.4
7905200205,534596.3
5727500102,325642.0
3585220070,394855.94
2078500210,514947.0
1839920050,390918.75
534000080,305104.44
856000255,566414.7
4141010110,1610306.2
9558040820,744634.6
7768700315,1134411.6
2796100640,303007.1
1922059010,229389.08
3448000542,304419.06
3883100220,249532.22
7237301210,270886.9
3893100456,1078923.9
9578501110,381968.0
6145601995,404352.3
4024100120,333299.22
8899000050,354141.4
3396820010,489083.9
6749700117,314540.72
1954400060,534439.3
3303970100,738919.44
2540850070,446559.9
3797000745,451553.28
7883603700,291956.53
3438501452,320084.75
3530210260,780887.75
3598600049,221001.22
731500170,372718.9
7129304375,209107.48
263000006,418994.0
7212660560,300518.38
1112700010,395865.62
3420069060,668932.06
2473000470,369506.78
8691390980,759638.44
6184700100,468771.16
4476400275,412637.38
2968801240,308046.88
1529300160,466301.44
7640400070,832715.44
7016100380,391960.66
2172000890,386560.1
4035900015,639572.94
9528104660,962542.25
507100005,375657.6
2783100160,374588.66
3629921140,929083.44
1099750610,230260.1
